Country	Visa	EntryYear	ParamIndex	Value
China	FamilyAgg	2019	0	-1.0
China	FamilyAgg	2019	1	-1.0
China	FamilyAgg	2019	2	-1.0
China	FamilyAgg	2019	3	2300.0
China	FamilyAgg	2020	0	-1.0
China	FamilyAgg	2020	1	-1.0
China	FamilyAgg	2020	2	-1.0
China	FamilyAgg	2020	3	820.0
China	Study	2004	0	0.10655400596150491
China	Study	2004	1	0.6942360228584226
China	Study	2004	2	3.127773279697074
China	Study	2004	3	20014.0
China	Study	2005	0	0.09931087091808774
China	Study	2005	1	0.7318947571338632
China	Study	2005	2	3.3516626296521697
China	Study	2005	3	16861.0
China	Study	2006	0	0.08591487005485737
China	Study	2006	1	0.7160650757953823
China	Study	2006	2	3.3069300503662467
China	Study	2006	3	19641.0
China	Study	2007	0	0.08591141748189753
China	Study	2007	1	0.7120363439451288
China	Study	2007	2	3.3703310325033606
China	Study	2007	3	22482.0
China	Study	2008	0	0.07529049419595327
China	Study	2008	1	0.7426449032724175
China	Study	2008	2	3.519132784478585
China	Study	2008	3	26328.0
China	Study	2009	0	0.07300201997386
China	Study	2009	1	0.7862519225637801
China	Study	2009	2	3.3492026626875235
China	Study	2009	3	34086.0
China	Study	2010	0	0.05861028672219179
China	Study	2010	1	0.9252211136600967
China	Study	2010	2	3.3418982448149412
China	Study	2010	3	37621.0
China	Study	2011	0	0.043894802758556443
China	Study	2011	1	1.0496467025282192
China	Study	2011	2	3.126301161520441
China	Study	2011	3	41781.0
China	Study	2012	0	0.048792137059111854
China	Study	2012	1	1.131045873783119
China	Study	2012	2	3.0737937099955275
China	Study	2012	3	43746.0
China	Study	2013	0	0.06041132630874206
China	Study	2013	1	1.2133620119025132
China	Study	2013	2	3.0014097122973284
China	Study	2013	3	46375.0
China	Study	2014	0	0.0808615321481076
China	Study	2014	1	1.3217456327930306
China	Study	2014	2	2.950234467712022
China	Study	2014	3	48737.0
China	Study	2015	0	0.12055646202498962
China	Study	2015	1	1.640519744851181
China	Study	2015	2	2.830395482137054
China	Study	2015	3	51154.0
China	Study	2016	0	0.15376091659318558
China	Study	2016	1	2.030300535867907
China	Study	2016	2	2.7891485067110358
China	Study	2016	3	54809.0
China	Study	2017	0	0.23022047100355436
China	Study	2017	1	3.2210877298207596
China	Study	2017	2	2.6130039495850186
China	Study	2017	3	63736.0
China	Study	2018	0	-1.0
China	Study	2018	1	-1.0
China	Study	2018	2	-1.0
China	Study	2018	3	71787.0
China	Study	2019	0	-1.0
China	Study	2019	1	-1.0
China	Study	2019	2	-1.0
China	Study	2019	3	88614.0
China	Study	2020	0	-1.0
China	Study	2020	1	-1.0
China	Study	2020	2	-1.0
China	Study	2020	3	54540.0
China	Work	2004	0	0.5113625392081225
China	Work	2004	1	0.6172093958610929
China	Work	2004	2	2.011058250833197
China	Work	2004	3	3283.0
China	Work	2005	0	0.44019787049353915
China	Work	2005	1	0.5441508945952772
China	Work	2005	2	1.1046288029123814
China	Work	2005	3	4123.0
China	Work	2006	0	0.404188469493967
China	Work	2006	1	0.5331441594691282
China	Work	2006	2	0.3751037768849452
China	Work	2006	3	5699.0
China	Work	2007	0	0.4021460632549878
China	Work	2007	1	0.5797196027108176
China	Work	2007	2	0.9998889237991334
China	Work	2007	3	5146.0
China	Work	2008	0	0.29520428586071656
China	Work	2008	1	0.677739435806179
China	Work	2008	2	-1.4999991137382347
China	Work	2008	3	5243.0
China	Work	2009	0	0.41906198554339325
China	Work	2009	1	0.771402615651718
China	Work	2009	2	1.9414943275364114
China	Work	2009	3	3305.0
China	Work	2010	0	0.41179065244631896
China	Work	2010	1	0.8910003743205048
China	Work	2010	2	1.9683005758638605
China	Work	2010	3	3347.0
China	Work	2011	0	0.35361467135518737
China	Work	2011	1	0.6632061981996034
China	Work	2011	2	1.325603410695879
China	Work	2011	3	3035.0
China	Work	2012	0	0.33354219844621613
China	Work	2012	1	0.608109679565935
China	Work	2012	2	1.1690504091939267
China	Work	2012	3	2857.0
China	Work	2013	0	0.3168381088727801
China	Work	2013	1	0.7362473137147185
China	Work	2013	2	1.5713229732396816
China	Work	2013	3	3579.0
China	Work	2014	0	0.33504757672701835
China	Work	2014	1	0.5965424003018771
China	Work	2014	2	1.6061403324466386
China	Work	2014	3	4748.0
China	Work	2015	0	0.1960648135085613
China	Work	2015	1	0.5049422421867935
China	Work	2015	2	0.8172787489926027
China	Work	2015	3	4042.0
China	Work	2016	0	0.24177712426562817
China	Work	2016	1	0.87634284747376
China	Work	2016	2	1.3626330475073158
China	Work	2016	3	4339.0
China	Work	2017	0	0.34069251426310365
China	Work	2017	1	1.129805943078866
China	Work	2017	2	1.9287856591989918
China	Work	2017	3	4403.0
China	Work	2018	0	-1.0
China	Work	2018	1	-1.0
China	Work	2018	2	-1.0
China	Work	2018	3	5045.0
China	Work	2019	0	-1.0
China	Work	2019	1	-1.0
China	Work	2019	2	-1.0
China	Work	2019	3	5284.0
China	Work	2020	0	-1.0
China	Work	2020	1	-1.0
China	Work	2020	2	-1.0
China	Work	2020	3	1798.0
India	FamilyAgg	2004	0	0.828415927608948
India	FamilyAgg	2004	1	0.6627401064087437
India	FamilyAgg	2004	2	2.8170676392028025
India	FamilyAgg	2004	3	8941.0
India	FamilyAgg	2005	0	0.8266678682467867
India	FamilyAgg	2005	1	0.7362270786359797
India	FamilyAgg	2005	2	2.4088118264886322
India	FamilyAgg	2005	3	8937.0
India	FamilyAgg	2006	0	0.8516137072169767
India	FamilyAgg	2006	1	0.8570994225287305
India	FamilyAgg	2006	2	2.6544236090141395
India	FamilyAgg	2006	3	6800.0
India	FamilyAgg	2007	0	0.6260410922053414
India	FamilyAgg	2007	1	0.9581161860772544
India	FamilyAgg	2007	2	2.5843011857623366
India	FamilyAgg	2007	3	16906.0
India	FamilyAgg	2008	0	0.594639186729861
India	FamilyAgg	2008	1	0.955122430505664
India	FamilyAgg	2008	2	2.390842221275327
India	FamilyAgg	2008	3	15651.0
India	FamilyAgg	2009	0	0.8148722532270214
India	FamilyAgg	2009	1	0.9081733929726339
India	FamilyAgg	2009	2	2.549846476927132
India	FamilyAgg	2009	3	5257.0
India	FamilyAgg	2010	0	0.8853685773295099
India	FamilyAgg	2010	1	1.0368685339562385
India	FamilyAgg	2010	2	2.765496390125991
India	FamilyAgg	2010	3	4834.0
India	FamilyAgg	2011	0	0.8801515630399666
India	FamilyAgg	2011	1	0.8764836572648478
India	FamilyAgg	2011	2	2.776867990389621
India	FamilyAgg	2011	3	3344.0
India	FamilyAgg	2012	0	0.8753260860410298
India	FamilyAgg	2012	1	0.3535141701486886
India	FamilyAgg	2012	2	2.505731424243706
India	FamilyAgg	2012	3	3058.0
India	FamilyAgg	2013	0	0.869272904894618
India	FamilyAgg	2013	1	0.8742223427957729
India	FamilyAgg	2013	2	3.634898305504979
India	FamilyAgg	2013	3	2911.0
India	FamilyAgg	2014	0	0.7996247619722701
India	FamilyAgg	2014	1	0.5420298001593464
India	FamilyAgg	2014	2	4.92630310729847
India	FamilyAgg	2014	3	3335.0
India	FamilyAgg	2015	0	-1.0
India	FamilyAgg	2015	1	-1.0
India	FamilyAgg	2015	2	-1.0
India	FamilyAgg	2015	3	3566.0
India	FamilyAgg	2016	0	0.9050733066515909
India	FamilyAgg	2016	1	2.4866790872767113
India	FamilyAgg	2016	2	3.2398219066614766
India	FamilyAgg	2016	3	3008.0
India	FamilyAgg	2017	0	-1.0
India	FamilyAgg	2017	1	-1.0
India	FamilyAgg	2017	2	-1.0
India	FamilyAgg	2017	3	3148.0
India	FamilyAgg	2018	0	-1.0
India	FamilyAgg	2018	1	-1.0
India	FamilyAgg	2018	2	-1.0
India	FamilyAgg	2018	3	3266.0
India	FamilyAgg	2019	0	-1.0
India	FamilyAgg	2019	1	-1.0
India	FamilyAgg	2019	2	-1.0
India	FamilyAgg	2019	3	3997.0
India	FamilyAgg	2020	0	-1.0
India	FamilyAgg	2020	1	-1.0
India	FamilyAgg	2020	2	-1.0
India	FamilyAgg	2020	3	2925.0
India	Study	2004	0	0.38670538278325295
India	Study	2004	1	0.6654822035873572
India	Study	2004	2	3.028242611385857
India	Study	2004	3	17605.0
India	Study	2005	0	0.3479210478983448
India	Study	2005	1	0.6763668650614136
India	Study	2005	2	3.01026344522608
India	Study	2005	3	20271.0
India	Study	2006	0	0.280325697230862
India	Study	2006	1	0.73553476220467
India	Study	2006	2	3.127439461928949
India	Study	2006	3	22495.0
India	Study	2007	0	0.19735595826780303
India	Study	2007	1	0.8357609648011104
India	Study	2007	2	3.187579124912449
India	Study	2007	3	23053.0
India	Study	2008	0	0.16168443532858548
India	Study	2008	1	0.9687232964198516
India	Study	2008	2	3.3370664118742033
India	Study	2008	3	28587.0
India	Study	2009	0	0.15824427630074933
India	Study	2009	1	0.9917015244804753
India	Study	2009	2	3.3108046210863007
India	Study	2009	3	61290.0
India	Study	2010	0	0.18041582295261616
India	Study	2010	1	1.0368339909500628
India	Study	2010	2	3.0123817128412003
India	Study	2010	3	49077.0
India	Study	2011	0	0.14177882167307004
India	Study	2011	1	1.2858384666516591
India	Study	2011	2	2.610516923832507
India	Study	2011	3	33049.0
India	Study	2012	0	0.11664371091018536
India	Study	2012	1	1.5085090952185194
India	Study	2012	2	2.6466916670437595
India	Study	2012	3	15732.0
India	Study	2013	0	0.12269389169876452
India	Study	2013	1	1.455049659494368
India	Study	2013	2	2.666109326556212
India	Study	2013	3	12001.0
India	Study	2014	0	0.130682045361734
India	Study	2014	1	1.5842329284000467
India	Study	2014	2	2.634697589733296
India	Study	2014	3	11144.0
India	Study	2015	0	0.1565499262318109
India	Study	2015	1	1.7112195952215228
India	Study	2015	2	2.6028323616940807
India	Study	2015	3	9856.0
India	Study	2016	0	0.2124160149387309
India	Study	2016	1	2.094751452128659
India	Study	2016	2	2.60687132190336
India	Study	2016	3	9824.0
India	Study	2017	0	0.27750614819413755
India	Study	2017	1	2.640650148758755
India	Study	2017	2	2.553582126583221
India	Study	2017	3	12637.0
India	Study	2018	0	-1.0
India	Study	2018	1	-1.0
India	Study	2018	2	-1.0
India	Study	2018	3	17316.0
India	Study	2019	0	-1.0
India	Study	2019	1	-1.0
India	Study	2019	2	-1.0
India	Study	2019	3	32911.0
India	Study	2020	0	-1.0
India	Study	2020	1	-1.0
India	Study	2020	2	-1.0
India	Study	2020	3	51233.0
India	Work	2004	0	0.3915592430898245
India	Work	2004	1	0.7732716425582808
India	Work	2004	2	2.0621920995056113
India	Work	2004	3	32173.0
India	Work	2005	0	0.38090473864220004
India	Work	2005	1	0.7008938729433885
India	Work	2005	2	1.5848247062653664
India	Work	2005	3	43900.0
India	Work	2006	0	0.35288288240599613
India	Work	2006	1	0.8028787603394067
India	Work	2006	2	1.9310357097970863
India	Work	2006	3	54034.0
India	Work	2007	0	0.2702384254496069
India	Work	2007	1	0.906695523857985
India	Work	2007	2	2.0927447019850645
India	Work	2007	3	44774.0
India	Work	2008	0	0.2633660292773504
India	Work	2008	1	0.9550340012834775
India	Work	2008	2	2.1831354180966493
India	Work	2008	3	42313.0
India	Work	2009	0	0.3203488365297662
India	Work	2009	1	1.2041608842750906
India	Work	2009	2	2.5908717799881225
India	Work	2009	3	39724.0
India	Work	2010	0	0.32116585965364663
India	Work	2010	1	1.064985166081514
India	Work	2010	2	2.3828573748536073
India	Work	2010	3	43645.0
India	Work	2011	0	0.24970524176097592
India	Work	2011	1	0.9442599620976567
India	Work	2011	2	1.8732686509043657
India	Work	2011	3	40355.0
India	Work	2012	0	0.17945512381239426
India	Work	2012	1	0.9191862871192054
India	Work	2012	2	1.5316375160035898
India	Work	2012	3	40073.0
India	Work	2013	0	0.17161928252876965
India	Work	2013	1	0.8533614638946662
India	Work	2013	2	1.5168132391501836
India	Work	2013	3	44562.0
India	Work	2014	0	0.18192338797384927
India	Work	2014	1	0.8648860389007405
India	Work	2014	2	1.5496915954065422
India	Work	2014	3	50114.0
India	Work	2015	0	0.20188088939733712
India	Work	2015	1	0.9214407848570823
India	Work	2015	2	1.5269580104478404
India	Work	2015	3	49224.0
India	Work	2016	0	0.30945655249963366
India	Work	2016	1	1.2480646077887683
India	Work	2016	2	1.6496281353928572
India	Work	2016	3	48976.0
India	Work	2017	0	0.3775221643346719
India	Work	2017	1	1.2273758346168475
India	Work	2017	2	1.9715876771231557
India	Work	2017	3	45336.0
India	Work	2018	0	-1.0
India	Work	2018	1	-1.0
India	Work	2018	2	-1.0
India	Work	2018	3	50032.0
India	Work	2019	0	-1.0
India	Work	2019	1	-1.0
India	Work	2019	2	-1.0
India	Work	2019	3	55450.0
India	Work	2020	0	-1.0
India	Work	2020	1	-1.0
India	Work	2020	2	-1.0
India	Work	2020	3	30725.0
Pakistan	FamilyAgg	2004	0	0.8503183161693352
Pakistan	FamilyAgg	2004	1	0.8876221018651634
Pakistan	FamilyAgg	2004	2	2.457854939143144
Pakistan	FamilyAgg	2004	3	11224.0
Pakistan	FamilyAgg	2005	0	0.8316782013449504
Pakistan	FamilyAgg	2005	1	0.7932963749859661
Pakistan	FamilyAgg	2005	2	2.2635175331479314
Pakistan	FamilyAgg	2005	3	13397.0
Pakistan	FamilyAgg	2006	0	0.8581692007335626
Pakistan	FamilyAgg	2006	1	0.8194427333865528
Pakistan	FamilyAgg	2006	2	2.2092490278380037
Pakistan	FamilyAgg	2006	3	12889.0
Pakistan	FamilyAgg	2007	0	0.8872341046605414
Pakistan	FamilyAgg	2007	1	0.8051232745313934
Pakistan	FamilyAgg	2007	2	2.4421801101534157
Pakistan	FamilyAgg	2007	3	13684.0
Pakistan	FamilyAgg	2008	0	0.8900909657213623
Pakistan	FamilyAgg	2008	1	0.789673216605872
Pakistan	FamilyAgg	2008	2	2.7147429220086354
Pakistan	FamilyAgg	2008	3	10958.0
Pakistan	FamilyAgg	2009	0	0.9022351595280842
Pakistan	FamilyAgg	2009	1	0.7353631730884204
Pakistan	FamilyAgg	2009	2	2.6160160057298016
Pakistan	FamilyAgg	2009	3	7793.0
Pakistan	FamilyAgg	2010	0	0.9152349035976253
Pakistan	FamilyAgg	2010	1	0.6696373139221359
Pakistan	FamilyAgg	2010	2	2.9274821053480533
Pakistan	FamilyAgg	2010	3	7245.0
Pakistan	FamilyAgg	2011	0	0.8968427620824112
Pakistan	FamilyAgg	2011	1	0.41502031282020524
Pakistan	FamilyAgg	2011	2	2.5141714271994826
Pakistan	FamilyAgg	2011	3	8695.0
Pakistan	FamilyAgg	2012	0	-1.0
Pakistan	FamilyAgg	2012	1	-1.0
Pakistan	FamilyAgg	2012	2	-1.0
Pakistan	FamilyAgg	2012	3	7983.0
Pakistan	FamilyAgg	2013	0	0.8710791252160875
Pakistan	FamilyAgg	2013	1	0.6194867435856712
Pakistan	FamilyAgg	2013	2	3.9946817094929346
Pakistan	FamilyAgg	2013	3	4224.0
Pakistan	FamilyAgg	2014	0	-1.0
Pakistan	FamilyAgg	2014	1	-1.0
Pakistan	FamilyAgg	2014	2	-1.0
Pakistan	FamilyAgg	2014	3	5368.0
Pakistan	FamilyAgg	2015	0	-1.0
Pakistan	FamilyAgg	2015	1	-1.0
Pakistan	FamilyAgg	2015	2	-1.0
Pakistan	FamilyAgg	2015	3	5338.0
Pakistan	FamilyAgg	2016	0	0.9207524258842905
Pakistan	FamilyAgg	2016	1	2.2537919089776652
Pakistan	FamilyAgg	2016	2	3.2820187759604993
Pakistan	FamilyAgg	2016	3	6183.0
